valid_miles,transport_type,weight,pickup_date,origin_kma,destination_kma,year,month,day,dayofweek,minute,dayofyear,quarter,week_num,is_holiday,month_sin,month_cos,day_sin,day_cos,dayofweek_sin,dayofweek_cos,minute_sin,minute_cos,dayofyear_sin,dayofyear_cos,quarter_sin,quarter_cos,week_num_sin,week_num_cos,valid_miles_outliers,valid_miles_log,valid_miles_std,weight_outliers,weight_log,weight_std,predicted_rate
869.6749,MKPFX,40425.0,2022-09-26 08:42:00,OMSVL,VFWTB,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,869.6749,6.768119463652628,0.9213967006621777,40425.0,10.607203684445308,1.1593320954579103,4.403260785748309
559.0827,KFEGT,39950.0,2022-09-26 08:42:00,DKNNO,DUXGP,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,559.0827,6.326297404967568,0.45433175138943477,39950.0,10.595383951194421,1.1392283308019864,4.775072465444758
155.3876,MKPFX,17150.0,2022-09-26 08:42:00,NUTZC,FDBUH,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,155.3876,5.045922640670036,-0.8991954493948235,17150.0,9.749753452594087,-0.29907456223981177,8.981686830140223
546.774,MKPFX,41850.0,2022-09-26 08:42:00,XNCMK,VCEUE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,546.774,6.304035554341087,0.4307980008009728,41850.0,10.641847075917621,1.218255810084903,4.936604479078187
546.774,MKPFX,41850.0,2022-09-26 08:42:00,XNCMK,VCEUE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,546.774,6.304035554341087,0.4307980008009728,41850.0,10.641847075917621,1.218255810084903,4.936604479078187
906.5832,KFEGT,45460.0,2022-09-26 08:42:00,NPCXM,TXLFD,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,906.5832,6.809682807560731,0.9653347085828766,45460.0,10.724588097406535,1.3589870760192746,4.87541249995255
855.515,MKPFX,22042.5,2022-09-26 08:42:00,NTODX,VCEUE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,855.515,6.751703626784614,0.9040429677208044,22042.5,10.000727686961183,0.12779860277330432,4.916913067249815
823.564,MKPFX,40425.0,2022-09-26 08:42:00,OMSVL,DUXGP,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,823.564,6.713641263659205,0.8638059642645273,40425.0,10.607203684445308,1.1593320954579103,4.376303556522199
72.849,GJROY,9550.0,2022-09-26 08:42:00,QGHCU,QUERU,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,72.849,4.288388805711036,-1.700009929438068,9550.0,9.164296433474776,-1.2948576208507478,15.242936192523015
703.948,MKPFX,39608.0,2022-09-26 08:42:00,DNDBK,MJGXM,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,703.948,6.556704489793626,0.6979028254699021,39608.0,10.586786397041259,1.1246050561778513,3.842020397601649
640.3931,MKPFX,41850.0,2022-09-26 08:42:00,XNCMK,IZYJN,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,640.3931,6.462082206548587,0.5978744292973645,41850.0,10.641847075917621,1.218255810084903,5.630818346653443
238.5759,MKPFX,8181.05,2022-09-26 08:42:00,MJGXM,NPCXM,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,238.5759,5.474687498694819,-0.44593370583387,8181.05,9.009575783217304,-1.558016481898173,5.042689963987499
246.7995,MKPFX,8599.05,2022-09-26 08:42:00,MJGXM,XNCMK,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,246.7995,5.5085762660972515,-0.41010875070410446,8599.05,9.0594070110236,-1.4732603156574209,4.998612264565929
515.8821,MKPFX,9882.5,2022-09-26 08:42:00,MJGXM,FPZNC,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,515.8821,6.245878251002025,0.36931796059034805,9882.5,9.198520795170841,-1.2366466190935557,4.018238613593269
577.568,MKPFX,41914.6,2022-09-26 08:42:00,LFUHN,VJBFX,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,577.568,6.358826184381837,0.48871901750341534,41914.6,10.643389493903435,1.2208792540772229,3.0484871343342643
174.5671,MKPFX,27527.8,2022-09-26 08:42:00,HHUHT,MJGXM,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,174.5671,5.162309194951467,-0.7761593107437317,27527.8,10.222951682121078,0.5057715066253058,5.884725564859646
1921.7439,MKPFX,9550.0,2022-09-26 08:42:00,KMMBI,PNBXA,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,1921.7439,7.560988334034012,1.759565034372721,9550.0,9.164296433474776,-1.2948576208507478,3.9237984498188028
157.132,MKPFX,19050.0,2022-09-26 08:42:00,MJGXM,QCLHO,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,157.132,5.057086216435171,-0.8873940582104103,19050.0,9.854822380554847,-0.12036655288478876,8.419418298814287
752.9069,KFEGT,40235.0,2022-09-26 08:42:00,MJGXM,SZJLZ,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,752.9069,6.623941581377769,0.7689814150348026,40235.0,10.602492542580233,1.15131908151709,4.04343495812947
432.231,MKPFX,22536.5,2022-09-26 08:42:00,RCDSS,FPZNC,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,432.231,6.068960167553349,0.18229190780041965,22536.5,10.022891496033552,0.16549623875305972,5.022592897156196
452.879,MKPFX,23800.0,2022-09-26 08:42:00,VCEUE,IAZJQ,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,452.879,6.1156249816355235,0.23162285131867724,23800.0,10.077440859659566,0.25827731470378285,2.6118598412944047
846.6417,MKPFX,30496.55,2022-09-26 08:42:00,QWBPO,HECXW,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,846.6417,6.741277582720711,0.8930212460885361,30496.55,10.325368841443447,0.679969216847803,4.071443014340029
636.7886,MKPFX,38050.0,2022-09-26 08:42:00,QCLHO,QGIHN,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,636.7886,6.4564377323598805,0.5919074659038535,38050.0,10.546656363289832,1.0563493064880323,5.789415061089173
188.46,MKPFX,38890.75,2022-09-26 08:42:00,QWBPO,EKGTE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,188.46,5.238885782778611,-0.6952076257703484,38890.75,10.568511712127117,1.0935222934050537,6.716335749136316
348.482,MKPFX,39452.2,2022-09-26 08:42:00,DNDBK,IAZJQ,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,348.482,5.853586578938411,-0.04538675211191782,39452.2,10.58284509151252,1.1179014295303613,2.930840922418856
619.754,GJROY,13882.0,2022-09-26 08:42:00,HTFOW,AWWEE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,619.754,6.429322625109881,0.5632431746053661,13882.0,9.53834831589953,-0.658646053825035,3.9234242678003914
754.9984,KFEGT,44700.0,2022-09-26 08:42:00,RCDSS,OQOLJ,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,754.9984,6.626715630041481,0.7719139551217614,44700.0,10.707728780601661,1.3303116626143718,6.614099604504806
424.7194,MKPFX,24103.05,2022-09-26 08:42:00,RCDSS,VCEUE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,424.7194,6.051428715578996,0.16375882063078256,24103.05,10.090093667487807,0.27979802633206796,5.023849993340228
65.1772,KFEGT,43275.0,2022-09-26 08:42:00,KEXIX,XAYQS,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,65.1772,4.17710971452413,-1.8176467971739492,43275.0,10.67533038004441,1.2752063733319383,14.491476003700155
817.2984,MKPFX,41173.6,2022-09-26 08:42:00,QWBPO,UKOGN,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,817.2984,6.706004266854684,0.8557326382388522,41173.6,10.625552553253458,1.1905410349823116,5.251088883590739
134.17,MKPFX,19050.0,2022-09-26 08:42:00,NTQBJ,GRIOF,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,134.17,4.89910765260238,-1.0543985081972314,19050.0,9.854822380554847,-0.12036655288478876,7.04006284691669
134.17,MKPFX,19050.0,2022-09-26 08:42:00,NTQBJ,GRIOF,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,134.17,4.89910765260238,-1.0543985081972314,19050.0,9.854822380554847,-0.12036655288478876,7.04006284691669
336.9476,MKPFX,19050.0,2022-09-26 08:42:00,EWHXH,NPCXM,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,336.9476,5.819927428648355,-0.08096897127403291,19050.0,9.854822380554847,-0.12036655288478876,4.681003077056639
454.5344,MKPFX,22567.85,2022-09-26 08:42:00,CUZBH,VCEUE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,454.5344,6.119273598322131,0.2354799266596367,22567.85,10.024281606080516,0.16786062757950868,4.341961691962289
1759.9686,MKPFX,11257.15,2022-09-26 08:42:00,NTODX,AWWEE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,1759.9686,7.473051246963956,1.6666037837873449,11257.15,9.328758761308222,-1.0151294862686104,3.5584892424112184
1187.4494,MKPFX,11257.15,2022-09-26 08:42:00,NTODX,URQTI,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,1187.4494,7.079562924474626,1.2506340516968488,11257.15,9.328758761308222,-1.0151294862686104,5.137017039583759
1768.0053,MKPFX,11257.15,2022-09-26 08:42:00,NTODX,NUTZC,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,1768.0053,7.477607240930652,1.6714200781509063,11257.15,9.328758761308222,-1.0151294862686104,3.6792859331480106
396.987,MKPFX,39950.0,2022-09-26 08:42:00,QUERU,YFPKE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,396.987,5.9839035345591025,0.09237568203975399,39950.0,10.595383951194421,1.1392283308019864,4.208502431070857
1245.0769,MKPFX,11257.15,2022-09-26 08:42:00,NTODX,URQTI,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,1245.0769,7.126952574059574,1.300731243189102,11257.15,9.328758761308222,-1.0151294862686104,5.205603309983226
412.8557,KFEGT,44700.0,2022-09-26 08:42:00,RCDSS,AQUVM,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,412.8557,6.023098137235369,0.133809613983394,44700.0,10.707728780601661,1.3303116626143718,6.264981595552816
812.528,MKPFX,39950.0,2022-09-26 08:42:00,NPCXM,LHDSM,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,812.528,6.700150375148569,0.849544292548503,39950.0,10.595383951194421,1.1392283308019864,5.105712978227896
145.473,GJROY,17150.0,2022-09-26 08:42:00,QGHCU,OIANS,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,145.473,4.9799905023815505,-0.9688945289672767,17150.0,9.749753452594087,-0.29907456223981177,9.277610245609889
753.8058,KFEGT,39950.0,2022-09-26 08:42:00,UKWZA,MJGXM,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,753.8058,6.625134775152067,0.7702427802806292,39950.0,10.595383951194421,1.1392283308019864,3.9554343047433984
682.8372,KFEGT,45175.0,2022-09-26 08:42:00,NPCXM,MJJOV,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,682.8372,6.526256470982793,0.6657152013307591,45175.0,10.718299115460429,1.3482903699019526,3.7711814923117957
753.8058,KFEGT,44415.0,2022-09-26 08:42:00,UKWZA,MJGXM,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,753.8058,6.625134775152067,0.7702427802806292,44415.0,10.701332529203802,1.3194325056949003,4.169516397480998
806.0132,MKPFX,12933.9,2022-09-26 08:42:00,RCDSS,OKWUS,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,806.0132,6.69210011954374,0.8410340967540867,12933.9,9.46760705041642,-0.7789673607909067,5.057533202176979
366.816,MKPFX,23800.0,2022-09-26 08:42:00,ZYKLC,KFJBP,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,366.816,5.9048603599325995,0.008816485250984427,23800.0,10.077440859659566,0.25827731470378285,4.1098997084665125
179.0527,MKPFX,10723.25,2022-09-26 08:42:00,QWBPO,PNBXA,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,179.0527,5.187680175917453,-0.7493387939656752,10723.25,9.280169560319349,-1.097773133190711,7.344192573086959
514.3602,MKPFX,42325.0,2022-09-26 08:42:00,NPCXM,PEXPT,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,514.3602,6.242923798234886,0.36619470926170444,42325.0,10.653133207001336,1.2374519897589142,5.533390021110018
300.1105,MKPFX,39547.2,2022-09-26 08:42:00,AQUVM,YFPKE,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,300.1105,5.704150740171465,-0.20336040028362615,39547.2,10.585250174229435,1.1219921493370262,5.514554251679088
682.143,MKPFX,41389.25,2022-09-26 08:42:00,LFUHN,VJBFX,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,682.143,6.5252393132835795,0.6646399297370329,41389.25,10.630776464259686,1.1994261997507139,2.8897845437277496
2358.1199,MKPFX,7956.85,2022-09-26 08:42:00,WMWKO,OQOLJ,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,2000.0,7.600902459542082,1.8017595980872987,7956.85,8.98178847187397,-1.605278933242021,5.353297108006914
377.5939,MKPFX,41014.0,2022-09-26 08:42:00,HRQLD,NUTZC,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,377.5939,5.933819279479841,0.03942993250524907,41014.0,10.621668750815715,1.1839352133007917,5.682335051994391
95.366,MKPFX,33300.0,2022-09-26 08:42:00,PEXPT,QGHCU,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,95.366,4.55772212080078,-1.4152886289121447,33300.0,10.413312675968536,0.829549762762344,10.65882806501477
721.6323,GJROY,33601.15,2022-09-26 08:42:00,QCLHO,LFUHN,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,721.6323,6.58151572938744,0.7241316208287573,33601.15,10.42231557155607,0.8448624682415523,6.587951382995837
95.366,MKPFX,33300.0,2022-09-26 08:42:00,PEXPT,QGHCU,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,95.366,4.55772212080078,-1.4152886289121447,33300.0,10.413312675968536,0.829549762762344,10.65882806501477
193.6665,MKPFX,38994.3,2022-09-26 08:42:00,TXLFD,WPEEG,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,193.6665,5.266137607598234,-0.6663988057335021,38994.3,10.571170760584115,1.0980449745225969,7.205495158313071
1053.5667,GJROY,39950.0,2022-09-26 08:42:00,VCEUE,NTQBJ,2022,9,26,0,42,269,3,39,0,-1.0,-1.8369701987210297e-16,-0.7913056270696619,0.6114208080920122,0.0,1.0,-0.9510565162951535,-0.30901699437494756,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,-0.9999199501557544,-0.012652797339465883,1053.5667,6.959936544007042,1.1241729838835697,39950.0,10.595383951194421,1.1392283308019864,4.3686936761091415
